 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
53,173,2,2,74,202,37,37,37,0,101,101,101,0,1595375.723,23121.38728,57.66666667,60.08604941,122,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,40,11560.69364,11560.69364,37,101,62.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,78.25,37,101,40,0,0,0,0,0,0,2,74,2,202,1,20,0,0,0,0,0,0,0,0,BENIGN
53,47355,4,2,136,198,34,34,34,0,99,99,99,0,7053.109492,126.7025657,9471,14394.95834,32559,3,32612,10870.66667,18782.66111,32559,4,3,3,0,3,3,0,0,0,0,40,84.46837715,42.23418858,34,99,52.57142857,31.71675237,1005.952381,0,0,0,0,0,0,0,0,0,61.33333333,34,99,80,0,0,0,0,0,0,4,136,2,198,3,20,0,0,0,0,0,0,0,0,BENIGN
53,30634,4,4,112,440,28,28,28,0,110,110,110,0,18019.19436,261.1477443,4376.285714,8906.150416,23768,3,30490,10163.33333,17598.21356,30484,3,6863,2287.666667,3916.520182,6810,4,0,0,0,0,80,130.5738722,130.5738722,28,110,64.44444444,43.21779469,1867.777778,0,0,0,0,0,0,0,0,1,72.5,28,110,80,0,0,0,0,0,0,4,112,4,440,3,20,0,0,0,0,0,0,0,0,BENIGN
53,23707,2,2,96,250,48,48,48,0,125,125,125,0,14594.8454,168.7265365,7902.333333,13642.22725,23655,4,48,48,0,48,48,4,4,0,4,4,0,0,0,0,40,84.36326823,84.36326823,48,125,78.8,42.17463693,1778.7,0,0,0,0,0,0,0,0,1,98.5,48,125,40,0,0,0,0,0,0,2,96,2,250,1,20,0,0,0,0,0,0,0,0,BENIGN
53390,64,1,1,6,6,6,6,6,0,6,6,6,0,187500,31250,64,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15625,15625,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,0,20,0,0,0,0,0,0,0,0,BENIGN
53392,33,1,1,6,6,6,6,6,0,6,6,6,0,363636.3636,60606.06061,33,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30303.0303,30303.0303,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,0,20,0,0,0,0,0,0,0,0,BENIGN
53,47878,2,2,80,202,40,40,40,0,101,101,101,0,5889.970341,83.5456786,15959.33333,27636.31401,47871,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,41.7728393,41.7728393,40,101,64.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,80.5,40,101,40,0,0,0,0,0,0,2,80,2,202,1,20,0,0,0,0,0,0,0,0,BENIGN
53,210,2,2,84,384,42,42,42,0,192,192,192,0,2228571.429,19047.61905,70,80.29321266,159,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,64,9523.809524,9523.809524,42,192,102,82.15838363,6750,0,0,0,0,0,0,0,0,1,127.5,42,192,64,0,0,0,0,0,0,2,84,2,384,1,32,0,0,0,0,0,0,0,0,BENIGN
53537,3,2,0,12,0,6,6,6,0,0,0,0,0,4000000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,666666.6667,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,1,20,0,0,0,0,0,0,0,0,BENIGN
53,160,2,2,94,126,47,47,47,0,63,63,63,0,1375000,25000,53.33333333,52.2047252,108,4,4,4,0,4,4,48,48,0,48,48,0,0,0,0,40,12500,12500,47,63,53.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,66.75,47,63,40,0,0,0,0,0,0,2,94,2,126,1,20,0,0,0,0,0,0,0,0,BENIGN
53,191399,4,2,172,250,43,43,43,0,125,125,125,0,2204.818207,31.34812617,38279.8,69776.40951,160836,3,30559,10186.33333,17638.05072,30553,3,4,4,0,4,4,0,0,0,0,40,20.89875078,10.44937539,43,125,66.42857143,40.01190299,1600.952381,0,0,0,0,0,0,0,0,0,77.5,43,125,104,0,0,0,0,0,0,4,172,2,250,3,20,0,0,0,0,0,0,0,0,BENIGN
53,46333,4,2,144,234,36,36,36,0,117,117,117,0,8158.332074,129.4973345,9266.6,14313.63709,32542,3,32549,10849.66667,18786.11174,32542,3,4,4,0,4,4,0,0,0,0,40,86.33155634,43.16577817,36,117,59.14285714,39.52395295,1562.142857,0,0,0,0,0,0,0,0,0,69,36,117,80,0,0,0,0,0,0,4,144,2,234,3,20,0,0,0,0,0,0,0,0,BENIGN
53368,18,1,1,6,6,6,6,6,0,6,6,6,0,666666.6667,111111.1111,18,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,55555.55556,55555.55556,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,0,20,0,0,0,0,0,0,0,0,BENIGN
53,55172,4,2,144,194,36,36,36,0,97,97,97,0,6126.295947,108.7508156,11034.4,15239.75283,30446,3,30453,10151,17575.98558,30446,3,4,4,0,4,4,0,0,0,0,40,72.50054375,36.25027188,36,97,53.42857143,29.76495222,885.952381,0,0,0,0,0,0,0,0,0,62.33333333,36,97,80,0,0,0,0,0,0,4,144,2,194,3,20,0,0,0,0,0,0,0,0,BENIGN
53374,64,1,1,6,6,6,6,6,0,6,6,6,0,187500,31250,64,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15625,15625,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,0,20,0,0,0,0,0,0,0,0,BENIGN
53372,86,1,1,6,6,6,6,6,0,6,6,6,0,139534.8837,23255.81395,86,0,86,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11627.90698,11627.90698,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,0,20,0,0,0,0,0,0,0,0,BENIGN
53,328766,4,2,120,352,30,30,30,0,176,176,176,0,1435.671572,18.25006235,65753.2,130187.5319,297367,1,31396,10465.33333,18123.02498,31392,1,3,3,0,3,3,0,0,0,0,40,12.16670824,6.083354118,30,176,71.71428571,71.24070533,5075.238095,0,0,0,0,0,0,0,0,0,83.66666667,30,176,80,0,0,0,0,0,0,4,120,2,352,3,20,0,0,0,0,0,0,0,0,BENIGN
53,163,2,2,64,160,32,32,32,0,80,80,80,0,1374233.129,24539.8773,54.33333333,54.77529857,112,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,40,12269.93865,12269.93865,32,80,51.2,26.29068276,691.2,0,0,0,0,0,0,0,0,1,64,32,80,40,0,0,0,0,0,0,2,64,2,160,1,20,0,0,0,0,0,0,0,0,BENIGN
53,23804,2,2,72,240,36,36,36,0,120,120,120,0,13107.04083,168.038985,7934.666667,13738.04966,23798,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,84.01949252,84.01949252,36,120,69.6,46.00869483,2116.8,0,0,0,0,0,0,0,0,1,87,36,120,64,0,0,0,0,0,0,2,72,2,240,1,32,0,0,0,0,0,0,0,0,BENIGN
53,59440,4,2,140,182,35,35,35,0,91,91,91,0,5417.227456,100.9421265,11888,17024.40053,36787,3,36795,12265,21236.67495,36787,4,3,3,0,3,3,0,0,0,0,64,67.29475101,33.6473755,35,91,51,27.32520204,746.6666667,0,0,0,0,0,0,0,0,0,59.5,35,91,80,0,0,0,0,0,0,4,140,2,182,3,20,0,0,0,0,0,0,0,0,BENIGN
53,30505,4,4,340,652,85,85,85,0,163,163,163,0,32519.25914,262.2520898,4357.857143,8933.715062,23897,3,30332,10110.66667,17468.03556,30281,3,6560,2186.666667,3743.318091,6509,3,0,0,0,0,80,131.1260449,131.1260449,85,163,119.6666667,41.10960958,1690,0,0,0,0,0,0,0,0,1,134.625,85,163,80,0,0,0,0,0,0,4,340,4,652,3,20,0,0,0,0,0,0,0,0,BENIGN
53,156,2,2,68,100,34,34,34,0,50,50,50,0,1076923.077,25641.02564,52,50.11985634,104,4,4,4,0,4,4,48,48,0,48,48,0,0,0,0,40,12820.51282,12820.51282,34,50,40.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,50.5,34,50,40,0,0,0,0,0,0,2,68,2,100,1,20,0,0,0,0,0,0,0,0,BENIGN
443,318,1,1,6,6,6,6,6,0,6,6,6,0,37735.84906,6289.308176,318,0,318,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3144.654088,3144.654088,6,6,6,0,0,1,0,0,0,1,0,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,0,20,0,0,0,0,0,0,0,0,BENIGN
53366,129,1,1,6,6,6,6,6,0,6,6,6,0,93023.25581,15503.87597,129,0,129,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7751.937984,7751.937984,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,0,20,0,0,0,0,0,0,0,0,BENIGN
53361,116,1,1,6,6,6,6,6,0,6,6,6,0,103448.2759,17241.37931,116,0,116,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,8620.689655,8620.689655,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,0,20,0,0,0,0,0,0,0,0,BENIGN
53,184,2,2,84,246,42,42,42,0,123,123,123,0,1793478.261,21739.13043,61.33333333,66.0176744,133,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,40,10869.56522,10869.56522,42,123,74.4,44.36552716,1968.3,0,0,0,0,0,0,0,0,1,93,42,123,40,0,0,0,0,0,0,2,84,2,246,1,20,0,0,0,0,0,0,0,0,BENIGN
53,23525,2,2,74,230,37,37,37,0,115,115,115,0,12922.42295,170.031881,7841.666667,13576.96893,23519,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,85.01594049,85.01594049,37,115,68.2,42.72235949,1825.2,0,0,0,0,0,0,0,0,1,85.25,37,115,40,0,0,0,0,0,0,2,74,2,230,1,20,0,0,0,0,0,0,0,0,BENIGN
53,47250,4,2,128,216,32,32,32,0,108,108,108,0,7280.42328,126.984127,9450,13848.74657,30616,3,30623,10207.66667,17674.13512,30616,3,4,4,0,4,4,0,0,0,0,64,84.65608466,42.32804233,32,108,53.71428571,37.08420277,1375.238095,0,0,0,0,0,0,0,0,0,62.66666667,32,108,80,0,0,0,0,0,0,4,128,2,216,3,20,0,0,0,0,0,0,0,0,BENIGN
53,94846,4,4,112,176,28,28,28,0,44,44,44,0,3036.501276,84.34725766,13549.42857,23080.65735,47819,1,94674,31558,54656.59529,94670,1,47024,15674.66667,27105.1611,46973,3,0,0,0,0,80,42.17362883,42.17362883,28,44,35.11111111,8.432740427,71.11111111,0,0,0,0,0,0,0,0,1,39.5,28,44,104,0,0,0,0,0,0,4,112,4,176,3,20,0,0,0,0,0,0,0,0,BENIGN
53359,67,1,1,6,6,6,6,6,0,6,6,6,0,179104.4776,29850.74627,67,0,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,14925.37313,14925.37313,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,0,20,0,0,0,0,0,0,0,0,BENIGN
53,23502,2,2,80,112,40,40,40,0,56,56,56,0,8169.517488,170.198281,7834,13562.82386,23495,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,85.0991405,85.0991405,40,56,46.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,58,40,56,64,0,0,0,0,0,0,2,80,2,112,1,32,0,0,0,0,0,0,0,0,BENIGN
53,31248,4,4,160,488,40,40,40,0,122,122,122,0,20737.32719,256.016385,4464,8900.720439,23674,2,31055,10351.66667,17925.28249,31050,2,7571,2523.666667,4326.141506,7519,4,0,0,0,0,80,128.0081925,128.0081925,40,122,76.44444444,43.21779469,1867.777778,0,0,0,0,0,0,0,0,1,86,40,122,80,0,0,0,0,0,0,4,160,4,488,3,20,0,0,0,0,0,0,0,0,BENIGN
53,59362,4,2,172,248,43,43,43,0,124,124,124,0,7075.233314,101.0747616,11872.4,21790.44704,50203,2,50209,16736.33333,28982.98353,50203,2,3,3,0,3,3,0,0,0,0,40,67.38317442,33.69158721,43,124,66.14285714,39.52395295,1562.142857,0,0,0,0,0,0,0,0,0,77.16666667,43,124,80,0,0,0,0,0,0,4,172,2,248,3,20,0,0,0,0,0,0,0,0,BENIGN
53,48309,4,2,280,304,70,70,70,0,152,152,152,0,12088.84473,124.2004595,9661.8,13947.1626,30411,1,30416,10138.66667,17556.35572,30411,1,4,4,0,4,4,0,0,0,0,40,82.80030636,41.40015318,70,152,93.42857143,40.01190299,1600.952381,0,0,0,0,0,0,0,0,0,109,70,152,80,0,0,0,0,0,0,4,280,2,304,3,20,0,0,0,0,0,0,0,0,BENIGN
53,48238,4,2,140,126,35,35,35,0,63,63,63,0,5514.324806,124.3832663,9647.6,17689.32076,40768,2,40818,13606,23522.99326,40768,2,4,4,0,4,4,0,0,0,0,40,82.92217754,41.46108877,35,63,43,13.66260102,186.6666667,0,0,0,0,0,0,0,0,0,50.16666667,35,63,80,0,0,0,0,0,0,4,140,2,126,3,20,0,0,0,0,0,0,0,0,BENIGN
53,203,2,2,140,396,70,70,70,0,198,198,198,0,2640394.089,19704.4335,67.66666667,114.6138444,200,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,40,9852.216749,9852.216749,70,198,121.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,151.5,70,198,40,0,0,0,0,0,0,2,140,2,396,1,20,0,0,0,0,0,0,0,0,BENIGN
53,162,2,2,96,128,48,48,48,0,64,64,64,0,1382716.049,24691.35802,54,53.8423625,111,4,4,4,0,4,4,47,47,0,47,47,0,0,0,0,40,12345.67901,12345.67901,48,64,54.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,68,48,64,40,0,0,0,0,0,0,2,96,2,128,1,20,0,0,0,0,0,0,0,0,BENIGN
53,147,2,2,72,104,36,36,36,0,52,52,52,0,1197278.912,27210.88435,49,46.50806382,96,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,40,13605.44218,13605.44218,36,52,42.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,53,36,52,64,0,0,0,0,0,0,2,72,2,104,1,32,0,0,0,0,0,0,0,0,BENIGN
53,46487,2,2,62,136,31,31,31,0,68,68,68,0,4259.255276,86.04556112,15495.66667,26833.21979,46480,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,43.02278056,43.02278056,31,68,45.8,20.26573463,410.7,0,0,0,0,0,0,0,0,1,57.25,31,68,40,0,0,0,0,0,0,2,62,2,136,1,20,0,0,0,0,0,0,0,0,BENIGN
53,46738,4,2,168,450,42,42,42,0,225,225,225,0,13222.64538,128.3751979,9347.6,13764.25466,30541,4,30549,10183,17630.54517,30541,4,4,4,0,4,4,0,0,0,0,40,85.58346527,42.79173264,42,225,94.28571429,89.29485667,7973.571429,0,0,0,0,0,0,0,0,0,110,42,225,104,0,0,0,0,0,0,4,168,2,450,3,20,0,0,0,0,0,0,0,0,BENIGN
53,161,2,2,68,100,34,34,34,0,50,50,50,0,1043478.261,24844.7205,53.66666667,53.7246064,110,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,64,12422.36025,12422.36025,34,50,40.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,50.5,34,50,64,0,0,0,0,0,0,2,68,2,100,1,32,0,0,0,0,0,0,0,0,BENIGN
53,156,2,2,84,116,42,42,42,0,58,58,58,0,1282051.282,25641.02564,52,51.11751168,105,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,64,12820.51282,12820.51282,42,58,48.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,60.5,42,58,64,0,0,0,0,0,0,2,84,2,116,1,32,0,0,0,0,0,0,0,0,BENIGN
53378,108,1,1,6,6,6,6,6,0,6,6,6,0,111111.1111,18518.51852,108,0,108,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,9259.259259,9259.259259,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,0,20,0,0,0,0,0,0,0,0,BENIGN
53376,36,1,1,6,6,6,6,6,0,6,6,6,0,333333.3333,55555.55556,36,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,27777.77778,27777.77778,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,0,20,0,0,0,0,0,0,0,0,BENIGN
53,160,2,2,72,136,36,36,36,0,68,68,68,0,1300000,25000,53.33333333,53.20087719,109,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,64,12500,12500,36,68,48.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,61,36,68,64,0,0,0,0,0,0,2,72,2,136,1,32,0,0,0,0,0,0,0,0,BENIGN
53,104652,4,4,152,464,38,38,38,0,116,116,116,0,5886.175133,76.44383289,14950.28571,25549.07078,55955,1,104441,34813.66667,60295.57537,104437,1,56171,18723.66667,32385.31612,56119,4,0,0,0,0,80,38.22191645,38.22191645,38,116,72.66666667,41.10960958,1690,0,0,0,0,0,0,0,0,1,81.75,38,116,80,0,0,0,0,0,0,4,152,4,464,3,20,0,0,0,0,0,0,0,0,BENIGN
53,146,2,2,70,102,35,35,35,0,51,51,51,0,1178082.192,27397.26027,48.66666667,46.00362305,95,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,40,13698.63014,13698.63014,35,51,41.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,51.75,35,51,40,0,0,0,0,0,0,2,70,2,102,1,20,0,0,0,0,0,0,0,0,BENIGN
53,169,2,2,72,136,36,36,36,0,68,68,68,0,1230769.231,23668.63905,56.33333333,57.95112884,118,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,40,11834.31953,11834.31953,36,68,48.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,61,36,68,40,0,0,0,0,0,0,2,72,2,136,1,20,0,0,0,0,0,0,0,0,BENIGN
53,242,2,2,170,426,85,85,85,0,213,213,213,0,2462809.917,16528.92562,80.66666667,54.84827557,144,49,49,49,0,49,49,49,49,0,49,49,0,0,0,0,40,8264.46281,8264.46281,85,213,136.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,170.25,85,213,40,0,0,0,0,0,0,2,170,2,426,1,20,0,0,0,0,0,0,0,0,BENIGN
53,23570,2,2,84,208,42,42,42,0,104,104,104,0,12388.62961,169.707255,7856.666667,13601.21764,23562,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,40,84.85362749,84.85362749,42,104,66.8,33.95879857,1153.2,0,0,0,0,0,0,0,0,1,83.5,42,104,40,0,0,0,0,0,0,2,84,2,208,1,20,0,0,0,0,0,0,0,0,BENIGN
53367,74,1,1,6,6,6,6,6,0,6,6,6,0,162162.1622,27027.02703,74,0,74,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,13513.51351,13513.51351,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,0,20,0,0,0,0,0,0,0,0,BENIGN
53,179,2,2,58,186,29,29,29,0,93,93,93,0,1363128.492,22346.36872,59.66666667,63.31139971,128,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,40,11173.18436,11173.18436,29,93,54.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,68.25,29,93,40,0,0,0,0,0,0,2,58,2,186,1,20,0,0,0,0,0,0,0,0,BENIGN
80,164,2,0,12,0,6,6,6,0,0,0,0,0,73170.73171,12195.12195,164,0,164,164,164,164,0,164,164,0,0,0,0,0,0,0,0,0,0,12195.12195,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,1,20,0,0,0,0,0,0,0,0,BENIGN
53401,199,3,1,43,6,31,6,14.33333333,14.43375673,6,6,6,0,246231.1558,20100.50251,66.33333333,58.0459588,117,3,199,99.5,136.4716088,196,3,0,0,0,0,0,0,0,0,0,20,15075.37688,5025.125628,6,31,11,11.18033989,125,0,0,0,0,1,0,0,0,0,13.75,14.33333333,6,60,0,0,0,0,0,0,3,43,1,6,2,20,0,0,0,0,0,0,0,0,BENIGN
53400,3,2,0,37,0,31,6,18.5,17.67766953,0,0,0,0,12300000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,1,0,0,0,0,666666.6667,0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34,18.5,0,40,0,0,0,0,0,0,2,37,0,0,1,20,0,0,0,0,0,0,0,0,BENIGN
53403,3,2,0,37,0,31,6,18.5,17.67766953,0,0,0,0,12300000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,1,0,0,0,0,666666.6667,0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34,18.5,0,40,0,0,0,0,0,0,2,37,0,0,1,20,0,0,0,0,0,0,0,0,BENIGN
53406,3,2,0,37,0,31,6,18.5,17.67766953,0,0,0,0,12300000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,1,0,0,0,0,666666.6667,0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34,18.5,0,40,0,0,0,0,0,0,2,37,0,0,1,20,0,0,0,0,0,0,0,0,BENIGN
53407,3,2,0,37,0,31,6,18.5,17.67766953,0,0,0,0,12300000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,1,0,0,0,0,666666.6667,0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34,18.5,0,40,0,0,0,0,0,0,2,37,0,0,1,20,0,0,0,0,0,0,0,0,BENIGN
53,47689,1,1,73,155,73,73,73,0,155,155,155,0,4780.976745,41.9383925,47689,0,47689,47689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20.96919625,20.96919625,73,155,100.3333333,47.34272207,2241.333333,0,0,0,0,0,0,0,0,1,150.5,73,155,20,0,0,0,0,0,0,1,73,1,155,0,20,0,0,0,0,0,0,0,0,BENIGN
53,49742,1,1,44,110,44,44,44,0,110,110,110,0,3095.975232,40.20747055,49742,0,49742,49742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20.10373527,20.10373527,44,110,66,38.10511777,1452,0,0,0,0,0,0,0,0,1,99,44,110,20,0,0,0,0,0,0,1,44,1,110,0,20,0,0,0,0,0,0,0,0,BENIGN
53,60207,1,1,64,130,64,64,64,0,130,130,130,0,3222.216686,33.21872872,60207,0,60207,60207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16.60936436,16.60936436,64,130,86,38.10511777,1452,0,0,0,0,0,0,0,0,1,129,64,130,20,0,0,0,0,0,0,1,64,1,130,0,20,0,0,0,0,0,0,0,0,BENIGN
53,164,2,2,106,170,53,53,53,0,85,85,85,0,1682926.829,24390.2439,54.66666667,54.30776495,112,4,4,4,0,4,4,48,48,0,48,48,0,0,0,0,40,12195.12195,12195.12195,53,85,65.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,82.25,53,85,40,0,0,0,0,0,0,2,106,2,170,1,20,0,0,0,0,0,0,0,0,BENIGN
53,23573,2,2,74,218,37,37,37,0,109,109,109,0,12387.05298,169.6856573,7857.666667,13563.99721,23520,4,49,49,0,49,49,4,4,0,4,4,0,0,0,0,40,84.84282866,84.84282866,37,109,65.8,39.43602414,1555.2,0,0,0,0,0,0,0,0,1,82.25,37,109,40,0,0,0,0,0,0,2,74,2,218,1,20,0,0,0,0,0,0,0,0,BENIGN
53,47826,1,1,92,174,92,92,92,0,174,174,174,0,5561.828294,41.81825785,47826,0,47826,47826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20.90912893,20.90912893,92,174,119.3333333,47.34272207,2241.333333,0,0,0,0,0,0,0,0,1,179,92,174,20,0,0,0,0,0,0,1,92,1,174,0,20,0,0,0,0,0,0,0,0,BENIGN
53,290,2,2,94,264,47,47,47,0,132,132,132,0,1234482.759,13793.10345,96.66666667,128.5392288,243,2,2,2,0,2,2,45,45,0,45,45,0,0,0,0,40,6896.551724,6896.551724,47,132,81,46.55641739,2167.5,0,0,0,0,0,0,0,0,1,101.25,47,132,40,0,0,0,0,0,0,2,94,2,264,1,20,0,0,0,0,0,0,0,0,BENIGN
53,154,2,2,94,126,47,47,47,0,63,63,63,0,1428571.429,25974.02597,51.33333333,49.08496036,102,4,4,4,0,4,4,48,48,0,48,48,0,0,0,0,40,12987.01299,12987.01299,47,63,53.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,66.75,47,63,40,0,0,0,0,0,0,2,94,2,126,1,20,0,0,0,0,0,0,0,0,BENIGN
53,48158,4,2,324,326,81,81,81,0,163,163,163,0,13497.23826,124.5898916,9631.6,13969.31601,30603,3,30609,10203,17666.91824,30603,3,3,3,0,3,3,0,0,0,0,40,83.05992774,41.52996387,81,163,104.4285714,40.01190299,1600.952381,0,0,0,0,0,0,0,0,0,121.8333333,81,163,80,0,0,0,0,0,0,4,324,2,326,3,20,0,0,0,0,0,0,0,0,BENIGN
53,48056,4,2,248,288,62,62,62,0,144,144,144,0,11153.65407,124.8543366,9611.2,13913.23058,30544,4,30638,10212.66667,17607.45119,30544,46,4,4,0,4,4,0,0,0,0,40,83.2362244,41.6181122,62,144,85.42857143,40.01190299,1600.952381,0,0,0,0,0,0,0,0,0,99.66666667,62,144,80,0,0,0,0,0,0,4,248,2,288,3,20,0,0,0,0,0,0,0,0,BENIGN
53,207,2,2,124,380,62,62,62,0,190,190,190,0,2434782.609,19323.6715,69,77.94870108,155,3,3,3,0,3,3,49,49,0,49,49,0,0,0,0,40,9661.835749,9661.835749,62,190,113.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,141.5,62,190,40,0,0,0,0,0,0,2,124,2,380,1,20,0,0,0,0,0,0,0,0,BENIGN
